CustomerID,Age,Gender,AnnualIncome,SpendingScore,ProductCategory,Membership,PurchaseFrequency,SatisfactionScore
48360,26,Female,104103,5,Fashion,Basic,11,1
48361,52,Female,122870,81,Books,Basic,7,1
48362,61,Male,144003,76,Groceries,Gold,8,4
48363,63,Female,128550,96,Groceries,Platinum,9,4
48364,18,Female,94505,93,Fashion,Silver,7,5
48365,58,Male,126891,5,Books,Platinum,10,3
48366,26,Female,69630,8,Groceries,Gold,6,3
48367,49,Male,27626,99,Electronics,Platinum,6,2
48368,37,Female,111044,15,Home Decor,Platinum,12,4
48369,30,Male,126649,78,Books,Gold,12,3
48370,57,Male,110116,48,Groceries,Gold,10,2
48371,28,Female,60882,24,Fashion,Platinum,5,1
48372,63,Male,74958,44,Books,Platinum,10,2
48373,65,Male,86310,52,Groceries,Basic,13,4
48374,60,Female,136003,90,Fashion,Platinum,9,1
48375,68,Female,93222,91,Home Decor,Gold,8,5
48376,59,Male,84511,65,Books,Basic,9,5
48377,43,Male,46022,10,Home Decor,Basic,10,4
48378,57,Female,133961,81,Groceries,Silver,7,1
48379,28,Female,143133,9,Fashion,Gold,13,5
48380,42,Female,38787,71,Electronics,Platinum,13,4
48381,57,Male,59665,60,Home Decor,Gold,9,2
48382,42,Male,23253,92,Groceries,Basic,10,3
48383,37,Female,47909,97,Fashion,Silver,9,2
48384,59,Female,88564,88,Electronics,Basic,12,5
48385,66,Male,82528,32,Home Decor,Basic,4,5
48386,28,Female,50721,50,Home Decor,Basic,15,4
48387,61,Female,125462,91,Books,Gold,11,5
48388,27,Male,86114,21,Groceries,Silver,2,4
48389,69,Male,28294,22,Home Decor,Gold,5,3
48390,66,Female,85249,64,Electronics,Gold,8,1
48391,20,Female,37677,23,Books,Gold,8,1
48392,56,Female,136730,62,Groceries,Platinum,14,5
48393,44,Male,83736,23,Home Decor,Basic,7,1
48394,52,Female,57208,81,Fashion,Silver,9,3
48395,66,Male,43524,5,Home Decor,Silver,12,4
48396,57,Male,38404,78,Fashion,Gold,12,3
48397,48,Female,134255,77,Home Decor,Gold,11,2
48398,38,Male,113311,72,Books,Basic,5,1
48399,39,Female,71406,95,Electronics,Gold,13,3
48400,36,Female,128015,69,Electronics,Basic,5,5
48401,31,Female,138167,31,Home Decor,Basic,13,1
48402,54,Female,65608,12,Electronics,Basic,16,2
48403,68,Female,99559,12,Groceries,Silver,10,4
48404,62,Male,89881,45,Electronics,Platinum,11,1
48405,67,Male,104277,88,Home Decor,Platinum,13,1
48406,40,Female,76961,27,Fashion,Silver,11,3
48407,43,Male,87196,84,Electronics,Basic,12,5
48408,60,Male,132745,100,Electronics,Platinum,13,3
48409,61,Male,72569,25,Home Decor,Gold,15,4
48410,57,Male,66481,99,Fashion,Basic,11,1
48411,29,Female,67633,28,Groceries,Silver,7,1
48412,18,Male,75442,23,Home Decor,Silver,15,1
48413,67,Female,135364,94,Groceries,Platinum,10,2
48414,51,Female,141312,90,Home Decor,Basic,16,2
48415,61,Female,126591,85,Books,Basic,15,2
48416,36,Male,147064,65,Fashion,Platinum,8,3
48417,40,Male,32122,32,Fashion,Silver,6,2
48418,24,Male,81332,27,Fashion,Platinum,16,4
48419,24,Male,24310,20,Electronics,Silver,5,1
48420,18,Male,48605,28,Electronics,Silver,7,4
48421,35,Male,137450,54,Electronics,Platinum,10,1
48422,25,Female,140980,75,Books,Gold,5,1
48423,42,Male,46794,1,Electronics,Basic,13,2
48424,59,Male,27006,73,Fashion,Basic,7,1
48425,46,Male,39769,77,Groceries,Basic,12,3
48426,40,Female,23106,20,Books,Gold,13,2
48427,46,Female,131970,93,Fashion,Basic,8,5
48428,18,Female,138067,83,Fashion,Basic,10,3
48429,32,Male,97038,99,Home Decor,Basic,8,3
48430,32,Male,78142,41,Electronics,Gold,12,3
48431,45,Female,38252,72,Books,Silver,14,5
48432,53,Female,40713,95,Electronics,Silver,10,3
48433,59,Female,43762,85,Fashion,Platinum,13,4
48434,57,Female,28329,99,Groceries,Platinum,5,5
48435,49,Female,86095,13,Home Decor,Gold,14,1
48436,63,Male,138245,88,Electronics,Platinum,18,1
48437,30,Male,104804,44,Home Decor,Platinum,7,3
48438,38,Male,42782,100,Fashion,Platinum,11,1
48439,66,Male,62815,80,Books,Silver,4,1
48440,56,Female,58254,37,Fashion,Platinum,11,5
48441,55,Male,129360,60,Books,Silver,12,1
48442,26,Female,146211,9,Fashion,Basic,10,1
48443,37,Female,50375,63,Groceries,Platinum,14,5
48444,37,Female,103019,74,Electronics,Silver,11,4
48445,25,Male,69900,54,Electronics,Platinum,12,1
48446,31,Male,131035,91,Books,Basic,11,3
48447,37,Female,83272,50,Books,Gold,9,4
48448,52,Male,25593,32,Books,Gold,10,4
48449,62,Male,43342,74,Home Decor,Basic,9,5
48450,38,Female,44746,62,Groceries,Gold,9,1
48451,58,Male,79199,12,Fashion,Platinum,8,5
48452,58,Male,48558,41,Electronics,Basic,10,2
48453,39,Male,132607,44,Groceries,Platinum,18,3
48454,60,Female,71228,50,Books,Gold,6,5
48455,23,Male,139285,84,Groceries,Silver,14,2
48456,61,Male,95933,60,Groceries,Platinum,9,5
48457,44,Male,69692,19,Fashion,Gold,8,2
48458,21,Male,92443,52,Books,Gold,12,1
48459,21,Female,90106,20,Groceries,Gold,8,4
48460,45,Female,61166,74,Home Decor,Silver,12,4
48461,44,Male,70659,1,Fashion,Platinum,11,1
48462,34,Female,102267,30,Home Decor,Basic,12,5
48463,56,Male,50159,96,Home Decor,Basic,12,2
48464,55,Female,96745,71,Electronics,Silver,7,5
48465,69,Male,68929,79,Groceries,Gold,8,1
48466,46,Female,70622,22,Home Decor,Platinum,7,1
48467,57,Male,119211,48,Groceries,Gold,7,1
48468,24,Male,140728,75,Home Decor,Gold,5,5
48469,25,Male,41639,63,Books,Silver,8,3
48470,58,Female,60564,69,Books,Basic,14,2
48471,50,Female,95519,2,Books,Platinum,9,3
48472,49,Male,120727,36,Groceries,Platinum,11,4
48473,52,Male,97429,31,Home Decor,Silver,5,4
48474,35,Male,124944,14,Groceries,Silver,17,4
48475,68,Female,94079,41,Fashion,Silver,8,4
48476,60,Male,46711,100,Electronics,Basic,8,5
48477,33,Female,108452,73,Electronics,Basic,8,3
48478,35,Female,86706,61,Electronics,Platinum,9,4
48479,55,Male,88682,60,Fashion,Silver,13,1
48480,42,Male,67184,13,Home Decor,Gold,7,2
48481,51,Male,33467,4,Groceries,Platinum,5,3
48482,21,Female,74551,22,Books,Gold,11,4
48483,22,Male,56005,63,Fashion,Platinum,8,2
48484,31,Male,50923,53,Groceries,Platinum,6,5
48485,18,Female,46398,92,Home Decor,Basic,7,1
48486,39,Female,53734,81,Fashion,Basic,8,4
48487,63,Male,93263,74,Books,Platinum,11,4
48488,38,Male,71074,20,Groceries,Platinum,5,1
48489,30,Female,136939,100,Fashion,Gold,8,5
48490,65,Female,106489,94,Fashion,Platinum,10,5
48491,53,Male,28935,18,Groceries,Silver,10,5
48492,46,Female,62754,73,Groceries,Silver,11,1
48493,55,Female,128462,39,Books,Gold,8,1
48494,26,Male,140180,97,Books,Platinum,10,3
48495,50,Male,138949,87,Groceries,Gold,9,5
48496,39,Female,86332,64,Electronics,Platinum,8,3
48497,34,Male,111367,22,Fashion,Platinum,9,3
48498,40,Female,67211,29,Groceries,Gold,11,2
48499,53,Female,46412,65,Groceries,Platinum,8,5
48500,23,Female,36276,22,Electronics,Basic,12,1
48501,65,Female,114640,89,Fashion,Gold,11,1
48502,56,Female,104912,78,Fashion,Silver,8,3
48503,46,Male,147196,4,Fashion,Silver,3,1
48504,44,Male,110618,7,Fashion,Platinum,7,2
48505,22,Female,76565,93,Books,Gold,7,4
48506,26,Female,98812,20,Fashion,Basic,8,2
48507,41,Male,97549,72,Fashion,Silver,11,3
48508,36,Male,75001,73,Electronics,Platinum,7,5
48509,50,Male,52591,38,Books,Gold,15,3
48510,47,Male,104810,70,Electronics,Silver,11,3
48511,57,Female,106373,97,Books,Basic,14,3
48512,69,Female,75833,31,Electronics,Gold,8,1
48513,21,Male,113725,51,Groceries,Gold,12,5
48514,49,Female,78089,6,Books,Silver,14,4
48515,66,Female,61574,23,Books,Silver,7,4
48516,18,Male,146806,100,Home Decor,Silver,11,2
48517,51,Female,40603,84,Groceries,Gold,8,3
48518,38,Female,96744,58,Groceries,Gold,9,1
48519,48,Female,144187,23,Home Decor,Basic,11,4
48520,31,Male,48821,55,Electronics,Platinum,12,2
48521,43,Male,75679,15,Electronics,Basic,8,2
48522,39,Female,85513,97,Books,Basic,9,4
48523,51,Male,119227,7,Electronics,Platinum,12,3
48524,50,Male,110571,33,Home Decor,Silver,7,1
48525,30,Female,55519,61,Fashion,Gold,13,5
48526,49,Male,35314,36,Groceries,Basic,11,1
48527,25,Male,51467,17,Electronics,Platinum,9,4
48528,39,Female,91058,69,Home Decor,Basic,8,5
48529,58,Female,116942,45,Home Decor,Basic,10,4
48530,37,Male,127603,46,Home Decor,Platinum,7,2
48531,38,Male,94341,68,Books,Silver,10,4
48532,51,Female,40142,61,Groceries,Basic,9,4
48533,66,Female,76147,9,Electronics,Silver,10,5
48534,47,Female,39503,91,Home Decor,Silver,8,4
48535,23,Male,146465,59,Electronics,Silver,5,4
48536,52,Male,77110,36,Groceries,Basic,14,1
48537,44,Female,143345,2,Home Decor,Basic,11,4
48538,37,Female,31604,11,Electronics,Basic,12,1
48539,66,Male,72190,24,Electronics,Basic,12,2
48540,55,Male,87972,55,Home Decor,Gold,10,4
48541,57,Female,111463,29,Electronics,Basic,10,4
48542,31,Male,24650,79,Groceries,Gold,9,5
48543,27,Male,132334,3,Groceries,Silver,7,2
48544,69,Male,100761,18,Fashion,Basic,14,1
48545,59,Female,63108,21,Books,Basic,12,1
48546,32,Female,132269,44,Groceries,Basic,10,3
48547,57,Male,28731,34,Books,Basic,10,2
48548,60,Female,37993,42,Groceries,Silver,8,2
48549,65,Female,114213,67,Fashion,Silver,9,2
48550,20,Female,59661,56,Electronics,Basic,9,4
48551,32,Male,132382,8,Electronics,Platinum,9,1
48552,62,Female,104499,60,Home Decor,Basic,13,4
48553,48,Female,103523,58,Home Decor,Basic,13,3
48554,28,Male,74125,99,Fashion,Platinum,6,3
48555,63,Male,136674,3,Books,Basic,13,5
48556,56,Female,91198,13,Home Decor,Basic,9,3
48557,36,Female,56017,80,Electronics,Silver,10,4
48558,32,Female,25587,43,Home Decor,Platinum,7,2
48559,55,Male,72266,94,Electronics,Silver,12,5
48560,37,Female,88440,48,Books,Silver,8,3
48561,39,Male,116139,9,Fashion,Gold,13,1
48562,24,Male,94287,86,Fashion,Gold,8,4
48563,31,Male,109811,93,Books,Basic,11,1
48564,21,Female,57608,77,Electronics,Silver,9,4
48565,26,Female,26260,68,Home Decor,Silver,13,3
48566,56,Female,39434,46,Electronics,Basic,12,2
48567,42,Male,121147,90,Groceries,Silver,17,5
48568,64,Male,56318,51,Home Decor,Gold,6,3
48569,52,Female,120984,30,Electronics,Gold,10,4
48570,54,Female,136424,54,Groceries,Platinum,9,3
48571,66,Male,125720,66,Home Decor,Gold,9,4
48572,44,Female,33000,38,Groceries,Basic,10,3
48573,45,Female,81478,45,Groceries,Gold,7,3
48574,41,Male,146344,70,Books,Basic,6,2
48575,50,Male,64192,38,Home Decor,Gold,12,1
48576,50,Female,81155,57,Home Decor,Basic,5,1
48577,33,Male,137989,55,Groceries,Platinum,8,2
48578,40,Male,98805,17,Groceries,Platinum,3,1
48579,63,Female,34506,5,Electronics,Gold,9,3
48580,28,Male,131600,12,Groceries,Basic,10,4
48581,63,Female,35104,34,Books,Gold,9,3
48582,57,Male,46317,61,Home Decor,Gold,13,3
48583,36,Female,56176,3,Groceries,Basic,7,4
48584,51,Male,46199,75,Groceries,Basic,9,1
48585,40,Male,82192,51,Groceries,Basic,15,2
48586,27,Male,87016,18,Groceries,Silver,10,4
48587,54,Female,97193,22,Home Decor,Platinum,4,3
48588,64,Male,73393,4,Home Decor,Basic,9,5
48589,18,Male,107304,59,Fashion,Gold,11,2
48590,19,Male,62232,23,Electronics,Gold,15,1
48591,68,Male,129564,29,Electronics,Silver,9,1
48592,39,Female,128044,47,Groceries,Platinum,7,2
48593,34,Male,63818,92,Electronics,Silver,10,2
48594,64,Male,123521,53,Home Decor,Platinum,15,4
48595,41,Male,71587,71,Groceries,Platinum,11,4
48596,67,Male,61514,54,Home Decor,Gold,7,5
48597,38,Female,140542,16,Fashion,Gold,14,3
48598,57,Male,66238,41,Books,Platinum,10,5
48599,46,Female,23546,59,Fashion,Silver,12,4
48600,31,Female,31752,43,Groceries,Platinum,9,3
48601,25,Female,25144,56,Electronics,Gold,10,4
48602,47,Male,57079,45,Electronics,Silver,12,4
48603,39,Female,94827,25,Electronics,Platinum,5,1
48604,40,Male,58740,26,Home Decor,Gold,11,3
48605,57,Female,64304,64,Home Decor,Platinum,9,4
48606,68,Male,67041,37,Groceries,Gold,12,2
48607,30,Male,93371,15,Books,Basic,8,4
48608,45,Male,50221,91,Home Decor,Gold,12,2
48609,47,Female,83347,32,Home Decor,Silver,19,3
48610,22,Male,119016,58,Home Decor,Platinum,11,3
48611,27,Female,70243,60,Books,Gold,12,3
48612,56,Male,106084,97,Groceries,Platinum,8,1
48613,26,Male,24976,8,Fashion,Silver,11,2
48614,31,Male,124972,53,Electronics,Gold,6,1
48615,55,Female,127604,70,Home Decor,Basic,7,3
48616,27,Female,112429,96,Books,Basic,10,5
48617,50,Male,76977,45,Electronics,Basic,10,5
48618,28,Male,135848,8,Books,Basic,13,5
48619,57,Male,125305,64,Fashion,Platinum,9,3
48620,23,Male,119049,3,Electronics,Gold,8,5
48621,34,Male,94027,86,Home Decor,Basic,5,2
48622,53,Male,57402,64,Books,Basic,13,3
48623,23,Female,58056,53,Home Decor,Basic,9,4
48624,64,Male,52724,38,Fashion,Platinum,7,2
48625,27,Female,130135,55,Electronics,Silver,7,3
48626,66,Female,25469,54,Home Decor,Gold,9,3
48627,59,Male,133195,36,Books,Gold,17,1
48628,22,Male,31273,43,Electronics,Platinum,8,5
48629,36,Female,119743,32,Groceries,Silver,7,5
48630,24,Female,90213,89,Fashion,Gold,6,3
48631,41,Female,113465,92,Fashion,Silver,10,5
48632,68,Male,120055,60,Electronics,Basic,19,3
48633,59,Male,58440,94,Books,Gold,5,5
48634,36,Female,128531,94,Fashion,Silver,9,4
48635,28,Female,113997,70,Electronics,Basic,5,3
48636,20,Male,132653,80,Groceries,Basic,7,2
48637,47,Female,115532,91,Electronics,Basic,7,5
48638,60,Male,119481,74,Electronics,Platinum,9,5
48639,55,Male,38019,87,Electronics,Platinum,21,1
48640,23,Female,47654,20,Groceries,Platinum,6,4
48641,64,Male,20676,26,Electronics,Gold,14,4
48642,52,Male,61187,99,Electronics,Basic,8,3
48643,39,Female,49617,19,Books,Gold,9,3
48644,28,Male,92897,18,Electronics,Silver,8,4
48645,25,Male,141116,30,Fashion,Silver,8,4
48646,44,Female,98803,87,Books,Silver,8,4
48647,46,Male,103817,83,Books,Silver,7,4
48648,25,Male,66455,36,Groceries,Platinum,4,3
48649,40,Male,103175,79,Fashion,Platinum,6,2
48650,46,Female,83606,42,Books,Platinum,12,2
48651,33,Male,88851,97,Groceries,Silver,11,2
48652,52,Female,35030,24,Books,Platinum,9,1
48653,25,Male,36648,91,Electronics,Gold,10,3
48654,25,Female,59838,33,Fashion,Basic,7,2
48655,62,Female,145303,70,Books,Basic,5,3
48656,50,Male,70644,34,Fashion,Basic,4,2
48657,59,Female,105090,63,Groceries,Silver,4,1
48658,22,Male,105596,50,Electronics,Silver,13,1
48659,54,Male,78001,9,Groceries,Platinum,9,4
48660,34,Female,41427,92,Electronics,Gold,6,4
48661,39,Male,60093,77,Books,Gold,11,4
48662,31,Female,132716,35,Books,Basic,9,1
48663,55,Male,28586,34,Electronics,Silver,13,3
48664,49,Female,126776,81,Home Decor,Gold,13,5
48665,31,Female,26809,80,Groceries,Basic,10,4
48666,61,Male,47859,32,Home Decor,Basic,8,5
48667,37,Male,79096,83,Home Decor,Basic,15,3
48668,39,Male,72873,38,Home Decor,Gold,15,1
48669,47,Male,116884,55,Fashion,Silver,6,1
48670,50,Female,118892,89,Fashion,Basic,14,5
48671,22,Male,93375,45,Electronics,Silver,18,3
48672,35,Female,113538,2,Electronics,Gold,7,1
48673,63,Female,100437,65,Groceries,Basic,13,2
48674,24,Male,80696,55,Books,Basic,5,4
48675,46,Male,82935,40,Electronics,Silver,10,3
48676,64,Female,94396,42,Groceries,Basic,10,1
48677,26,Female,21698,4,Books,Silver,9,3
48678,64,Male,45139,68,Fashion,Gold,12,1
48679,65,Male,90771,79,Groceries,Platinum,8,5
48680,58,Female,79888,88,Home Decor,Basic,9,3
48681,24,Male,140443,44,Home Decor,Platinum,8,4
48682,24,Female,64244,35,Home Decor,Gold,11,2
48683,66,Female,37291,86,Fashion,Basic,14,2
48684,60,Female,131596,5,Books,Basic,11,1
48685,23,Male,138959,12,Groceries,Platinum,7,1
48686,63,Female,75282,30,Home Decor,Platinum,6,3
48687,64,Male,75558,1,Home Decor,Basic,7,1
48688,57,Male,71910,85,Fashion,Platinum,14,2
48689,44,Female,28276,100,Books,Silver,9,4
48690,21,Female,30804,90,Books,Gold,13,4
48691,18,Male,33648,61,Books,Gold,6,4
48692,23,Male,141582,27,Books,Silver,13,5
48693,48,Male,21603,69,Books,Gold,9,5
48694,18,Male,26316,2,Fashion,Gold,5,2
48695,22,Female,49296,3,Electronics,Platinum,10,2
48696,36,Male,130368,15,Books,Basic,7,3
48697,22,Male,30183,2,Books,Basic,6,2
48698,22,Male,101592,5,Home Decor,Gold,13,3
48699,66,Female,32561,49,Fashion,Gold,7,1
48700,48,Male,124079,46,Books,Silver,7,5
48701,61,Male,92286,53,Home Decor,Platinum,9,5
48702,24,Male,65615,43,Fashion,Platinum,11,5
48703,32,Male,51528,40,Home Decor,Gold,9,5
48704,68,Male,121456,44,Books,Basic,10,2
48705,30,Female,84318,21,Home Decor,Basic,11,1
48706,29,Male,60604,96,Electronics,Basic,8,3
48707,36,Female,91912,82,Fashion,Gold,9,1
48708,30,Female,52016,30,Home Decor,Platinum,9,1
48709,44,Male,91193,4,Groceries,Platinum,13,2
48710,55,Male,90601,90,Electronics,Basic,13,3
48711,50,Female,139374,61,Books,Gold,15,1
48712,23,Female,143550,40,Groceries,Basic,8,1
48713,30,Female,111559,33,Books,Gold,8,1
48714,30,Female,145488,37,Groceries,Silver,12,5
48715,30,Female,52647,72,Electronics,Gold,12,1
48716,37,Male,101584,8,Electronics,Gold,9,2
48717,53,Male,149215,32,Groceries,Gold,9,4
48718,54,Male,147148,25,Books,Basic,3,2
48719,62,Female,31943,7,Electronics,Platinum,8,2
48720,26,Male,88732,17,Books,Silver,7,2
48721,34,Male,102177,39,Fashion,Basic,16,5
48722,52,Female,102612,66,Fashion,Gold,11,4
48723,69,Male,29934,28,Groceries,Platinum,13,3
48724,35,Female,85590,16,Electronics,Basic,8,4
48725,42,Female,143031,96,Electronics,Gold,8,4
48726,32,Female,108731,36,Home Decor,Silver,13,3
48727,40,Male,70949,85,Groceries,Basic,9,1
48728,18,Female,22471,45,Electronics,Silver,11,4
48729,58,Male,101858,29,Fashion,Basic,9,2
48730,55,Female,108527,71,Fashion,Gold,10,3
48731,35,Male,72982,29,Books,Basic,13,3
48732,18,Female,38038,89,Fashion,Silver,6,5
48733,56,Male,73441,19,Electronics,Platinum,6,4
48734,27,Female,149289,58,Home Decor,Gold,7,1
48735,48,Male,87836,88,Electronics,Basic,11,4
48736,55,Male,49698,68,Home Decor,Silver,14,4
48737,24,Male,109335,15,Groceries,Platinum,8,5
48738,55,Female,95402,85,Home Decor,Silver,12,3
48739,25,Female,30862,22,Groceries,Silver,7,3
48740,51,Male,47288,53,Books,Platinum,9,5
48741,26,Male,86369,23,Electronics,Gold,9,4
48742,42,Male,78504,82,Electronics,Basic,11,2
48743,44,Female,129244,64,Fashion,Silver,14,4
48744,58,Male,123634,53,Groceries,Silver,11,3
48745,24,Female,122640,41,Home Decor,Basic,5,3
48746,49,Male,38618,71,Groceries,Platinum,12,4
48747,26,Female,99453,45,Home Decor,Platinum,12,2
48748,34,Male,149664,86,Books,Basic,11,4
48749,52,Female,56246,46,Fashion,Silver,6,3
48750,65,Female,78343,10,Home Decor,Gold,4,2
48751,33,Male,48288,30,Fashion,Platinum,12,3
48752,19,Male,91178,70,Electronics,Gold,17,3
48753,60,Male,103663,35,Home Decor,Gold,12,5
48754,48,Male,70716,93,Groceries,Gold,8,2
48755,33,Male,124438,49,Fashion,Platinum,8,3
48756,64,Female,108166,26,Home Decor,Platinum,12,5
48757,50,Female,101646,75,Books,Silver,9,1
48758,38,Female,44070,68,Home Decor,Silver,9,2
48759,34,Male,87749,9,Home Decor,Gold,3,3
48760,52,Female,36387,73,Electronics,Gold,12,5
48761,68,Male,146691,90,Fashion,Silver,11,1
48762,69,Female,121941,3,Books,Gold,9,1
48763,24,Female,89883,92,Groceries,Basic,11,3
48764,46,Male,109335,35,Books,Basic,9,4
48765,28,Male,20471,83,Fashion,Gold,14,5
48766,47,Male,43453,90,Fashion,Gold,7,1
48767,35,Female,63506,86,Groceries,Platinum,7,4
48768,63,Female,87849,42,Groceries,Basic,6,2
48769,33,Female,45835,98,Groceries,Silver,12,4
48770,23,Male,112085,87,Fashion,Silver,7,5
48771,19,Female,25747,83,Groceries,Gold,8,2
48772,60,Female,74824,27,Fashion,Basic,5,1
48773,60,Female,52518,71,Groceries,Silver,6,4
48774,27,Male,119511,32,Home Decor,Platinum,9,5
48775,21,Female,84992,9,Fashion,Platinum,11,5
48776,66,Female,99379,97,Home Decor,Silver,12,3
48777,27,Female,42277,67,Home Decor,Platinum,6,5
48778,26,Female,50037,9,Electronics,Gold,7,2
48779,62,Male,103709,27,Electronics,Silver,8,4
48780,60,Female,46639,32,Fashion,Platinum,12,4
48781,59,Male,147759,77,Fashion,Basic,6,1
48782,41,Female,23169,65,Home Decor,Basic,13,4
48783,22,Male,123318,22,Groceries,Silver,7,4
48784,52,Female,130082,50,Electronics,Platinum,9,5
48785,21,Male,138101,2,Fashion,Platinum,9,4
48786,52,Female,37179,26,Groceries,Basic,10,4
48787,59,Female,43442,13,Books,Gold,17,1
48788,30,Female,97413,8,Home Decor,Gold,6,2
48789,54,Female,27737,63,Books,Silver,16,3
48790,49,Male,126172,52,Groceries,Gold,11,2
48791,62,Male,49289,21,Groceries,Gold,10,1
48792,18,Male,136391,95,Electronics,Platinum,15,5
48793,28,Female,104564,79,Groceries,Silver,10,4
48794,43,Male,137728,57,Home Decor,Platinum,15,4
48795,20,Female,40866,73,Fashion,Gold,8,3
48796,66,Male,101440,25,Home Decor,Silver,14,4
48797,68,Female,20903,24,Books,Gold,9,3
48798,30,Female,119750,52,Books,Silver,5,3
48799,49,Female,130538,76,Groceries,Gold,13,1
48800,65,Female,56265,46,Fashion,Platinum,10,2
48801,67,Female,140027,100,Electronics,Gold,13,3
48802,40,Male,41787,80,Groceries,Platinum,8,5
48803,69,Female,111036,38,Fashion,Silver,5,3
48804,40,Male,137523,75,Electronics,Platinum,11,1
48805,68,Male,99850,63,Electronics,Basic,8,1
48806,47,Female,129790,37,Home Decor,Basic,10,2
48807,23,Female,101587,97,Fashion,Basic,7,2
48808,24,Male,114544,70,Groceries,Gold,15,1
48809,64,Male,41581,47,Home Decor,Platinum,10,5
48810,47,Female,95939,92,Electronics,Platinum,7,5
48811,54,Male,32512,29,Electronics,Gold,11,2
48812,65,Male,133940,15,Electronics,Silver,10,4
48813,49,Male,40516,7,Fashion,Silver,9,2
48814,23,Female,64001,99,Electronics,Silver,11,3
48815,52,Male,138121,22,Electronics,Silver,10,5
48816,49,Female,49457,32,Books,Gold,8,3
48817,29,Male,83944,42,Electronics,Gold,7,3
48818,21,Male,23601,83,Electronics,Silver,7,3
48819,49,Female,21220,63,Fashion,Silver,11,1
48820,52,Female,48747,1,Groceries,Platinum,9,3
48821,65,Female,24856,4,Fashion,Silver,11,4
48822,33,Female,68751,71,Electronics,Basic,10,4
48823,68,Male,138071,7,Electronics,Silver,7,4
48824,32,Male,75233,64,Books,Basic,10,5
48825,58,Male,129057,67,Fashion,Platinum,10,3
